record_timestamp,CHR-01-KW,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,COP1,CHR-02-KW,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,COP2,CHR-03-KW,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,COP3,COP Total,Q1,Q2,Q3,chiller 1,chiller 2,chiller 3
11/4/2023 5:45,29.7597,7.6,11.3,6.25833,3.26021062,0,14.8,16.7,0,0,0,13.5,14.8,0,0,3.26021062,97.02288999,0,0,,,
11/4/2023 6:00,28.8604,6.9,10.9,6.43333,3.736005419,0,14.9,16.7,0,0,0,13.6,15,0,0,3.736005419,107.8226108,0,0,,,
11/4/2023 6:15,26.1633,6.8,10.5,6.54722,3.879539342,0,14.9,16.7,0,0,0,13.6,15,0,0,3.879539342,101.5015517,0,0,,,
11/4/2023 6:30,30.2505,7.1,11.2,6.25278,3.550900237,0,14.8,16.7,0,0,0,13.6,15.1,0,0,3.550900237,107.4165076,0,0,,,
11/4/2023 6:45,29.4261,7.3,11.1,6.23056,3.371258044,0,14.9,16.6,0,0,0,13.6,15.2,0,0,3.371258044,99.20297632,0,0,,,
11/4/2023 7:00,27.8224,6.9,10.8,6.50833,3.822553789,0,14.9,16.6,0,0,0,13.6,15.2,0,0,3.822553789,106.3526205,0,0,,,
11/4/2023 7:15,28.4186,6.9,10.9,6.24722,3.684326716,0,14.9,16.7,0,0,0,13.7,15.2,0,0,3.684326716,104.7034072,0,0,,,
11/4/2023 7:30,30.2786,7.5,11.2,6.25278,3.201497042,0,15,16.6,0,0,0,13.7,15.3,0,0,3.201497042,96.93684834,0,0,,,
11/4/2023 7:45,28.8734,7,11,6.43056,3.732715427,0,15,16.7,0,0,0,13.7,15.5,0,0,3.732715427,107.7761856,0,0,,,
11/4/2023 8:00,27.0927,6.8,10.8,6.525,4.03647477,0,15.2,16.7,0,0,0,13.7,15.6,0,0,4.03647477,109.359,0,0,,,
11/4/2023 8:15,33.4046,6.8,11,6.25833,3.29697381,0,15.2,16.7,0,0,0,13.7,15.6,0,0,3.29697381,110.1340913,0,0,,,
11/4/2023 8:30,33.8447,7.5,11.6,6.24167,3.168166624,0,15.2,16.8,0,0,0,13.9,15.6,0,0,3.168166624,107.2256489,0,0,,,
11/4/2023 8:45,31.6192,7.1,11.1,6.23056,3.302556219,0,15.2,16.8,0,0,0,13.9,15.7,0,0,3.302556219,104.4241856,0,0,,,
11/4/2023 9:00,30.1402,6.9,10.8,6.53333,3.542151198,0,15.3,16.9,0,0,0,14,15.9,0,0,3.542151198,106.7611455,0,0,,,
11/4/2023 9:15,34.5875,7.6,11.5,6.21944,2.938398816,0,15.6,17,0,0,0,14.1,16,0,0,2.938398816,101.631869,0,0,,,
11/4/2023 9:30,35.2831,7,11.4,6.23611,3.258470031,0,15.6,17,0,0,0,14.1,16.1,0,0,3.258470031,114.968924,0,0,,,
11/4/2023 9:45,34.0756,7,11.1,6.44722,3.250325523,0,15.7,17.1,0,0,0,14.3,16.3,0,0,3.250325523,110.7567924,0,0,,,
11/4/2023 10:00,32.386,6.9,10.8,6.28056,3.16898138,0,15.8,17.1,0,0,0,14.4,16.4,0,0,3.16898138,102.630631,0,0,,,
11/4/2023 10:15,36.7295,7.3,11.5,6.23611,2.987872522,0,16,17.3,0,0,0,14.5,16.5,0,0,2.987872522,109.7430638,0,0,,,
11/4/2023 10:30,36.1719,7.2,11.3,6.21944,2.953777926,0,16.2,17.4,0,0,0,14.5,16.6,0,0,2.953777926,106.8437598,0,0,,,
11/4/2023 10:45,35.0733,7,11.2,6.5,3.26136976,0,16.6,17.4,0,0,0,14.6,16.7,0,0,3.26136976,114.387,0,0,,,
11/4/2023 11:00,38.6719,7.5,11.6,6.2,2.754191028,0,16.9,17.7,0,0,0,14.8,16.9,0,0,2.754191028,106.5098,0,0,,,
11/4/2023 11:15,36.9522,7.2,11.4,6.38056,3.038657912,0,17,17.8,0,0,0,14.9,17,0,0,3.038657912,112.2850949,0,0,,,
11/4/2023 11:30,40.9771,7.6,11.9,6.17778,2.716274755,0,17.3,17.8,0,0,0,15.2,17.4,0,0,2.716274755,111.3050623,0,0,,,
11/4/2023 11:45,38.0624,6.9,11.1,6.15278,2.844713482,0,17.4,17.9,0,0,0,15.5,17.7,0,0,2.844713482,108.2766224,0,0,,,
11/4/2023 12:00,41.7434,7.3,11.6,6.33333,2.733548456,0,17.3,18,0,0,0,15.6,17.8,0,0,2.733548456,114.1076066,0,0,,,
11/4/2023 12:15,42.0159,7.4,11.9,6.19167,2.778565682,0,17.3,18.1,0,0,0,15.7,17.9,0,0,2.778565682,116.7439379,0,0,,,
11/4/2023 12:30,36.28,7,11,6.475,2.991207277,0,17.1,18.2,0,0,0,15.6,17.9,0,0,2.991207277,108.521,0,0,,,
11/4/2023 12:45,40.4928,7.6,11.7,6.225,2.640945427,0,17.1,18.2,0,0,0,15.6,18.1,0,0,2.640945427,106.939275,0,0,,,
11/4/2023 13:00,37.4609,7.1,11.3,6.44722,3.028709336,0,17,18,0,0,0,15.5,18.1,0,0,3.028709336,113.4581776,0,0,,,
11/4/2023 13:15,36.6919,7,11.2,6.425,3.081528893,0,16.7,18.1,0,0,0,15.4,18.1,0,0,3.081528893,113.06715,0,0,,,
11/4/2023 13:30,37.1182,7.4,11.7,6.24167,3.029677312,0,16.7,18,0,0,0,15.4,18.1,0,0,3.029677312,112.4561684,0,0,,,
11/4/2023 13:45,35.0791,7.1,11.2,6.31389,3.092049577,0,16.7,17.8,0,0,0,15.3,18.1,0,0,3.092049577,108.4663163,0,0,,,
11/4/2023 14:00,35.8562,7,11.2,6.25278,3.068825543,0,16.6,17.9,0,0,0,15.3,18.1,0,0,3.068825543,110.0364224,0,0,,,
11/4/2023 14:15,34.9344,7,11.2,6.49722,3.272936634,0,16.6,17.9,0,0,0,15.3,18.1,0,0,3.272936634,114.3380776,0,0,,,
11/4/2023 14:30,38.681,7.5,11.7,6.25833,2.847240023,0,16.5,17.9,0,0,0,15.2,18.1,0,0,2.847240023,110.1340913,0,0,,,
11/4/2023 14:45,34.0083,6.8,10.9,6.24722,3.155729407,0,16.5,17.8,0,0,0,15.2,18.1,0,0,3.155729407,107.3209924,0,0,,,
11/4/2023 15:00,34.7241,7,11,6.55,3.16143543,0,16.4,17.8,0,0,0,15.2,18.1,0,0,3.16143543,109.778,0,0,,,
11/4/2023 15:15,37.5298,7,11.5,6.25278,3.141401417,0,16.5,17.9,0,0,0,15.2,18.1,0,0,3.141401417,117.8961669,0,0,,,
11/4/2023 15:30,38.1358,7.2,11.4,6.44722,2.975109413,0,16.7,18,0,0,0,15.4,18.3,0,0,2.975109413,113.4581776,0,0,,,
11/4/2023 15:45,38.0823,7,11.5,6.25833,3.098573672,0,16.7,18,0,0,0,15.5,18.5,0,0,3.098573672,118.0008122,0,0,,,
11/4/2023 16:00,37.2188,7,11.1,6.525,3.011729959,0,16.6,18,0,0,0,15.5,18.5,0,0,3.011729959,112.092975,0,0,,,
11/4/2023 16:15,39.7112,7.3,11.6,6.24167,2.831850168,0,16.7,18.1,0,0,0,15.6,18.5,0,0,2.831850168,112.4561684,0,0,,,
11/4/2023 16:30,38.6862,6.9,11.2,6.5,3.027190574,0,16.7,18.1,0,0,0,15.6,18.6,0,0,3.027190574,117.1105,0,0,,,
11/4/2023 16:45,37.8879,7.2,11.3,6.41667,2.909424221,0,16.7,18.1,0,0,0,15.6,18.7,0,0,2.909424221,110.2319739,0,0,,,
11/4/2023 17:00,37.0375,7.2,11.3,6.275,2.910515694,0,16.7,18.1,0,0,0,15.6,18.7,0,0,2.910515694,107.798225,0,0,,,
11/4/2023 17:15,39.0318,7.5,11.7,6.24722,2.81664124,0,16.7,18.1,0,0,0,15.6,18.7,0,0,2.81664124,109.9385776,0,0,,,
11/4/2023 17:30,33.7424,7,11,6.55833,3.25755165,0,16.6,18,0,0,0,15.6,18.7,0,0,3.25755165,109.9176108,0,0,,,
11/4/2023 17:45,37.1935,7.6,11.5,6.24167,2.742283718,0,16.5,18,0,0,0,15.5,18.7,0,0,2.742283718,101.9951295,0,0,,,
11/4/2023 18:00,34.7578,6.8,11.2,6.25278,3.316557782,0,16.5,18,0,0,0,15.5,18.6,0,0,3.316557782,115.2762521,0,0,,,
11/4/2023 18:15,33.7132,7,11,6.54722,3.254849946,0,16.4,17.9,0,0,0,15.4,18.6,0,0,3.254849946,109.7314072,0,0,,,
11/4/2023 18:30,35.4462,7.4,11.5,6.29167,3.049257718,0,16.3,17.8,0,0,0,15.4,18.6,0,0,3.049257718,108.0845989,0,0,,,
11/4/2023 18:45,32.2315,7,11,6.45,3.353923956,0,16.2,17.8,0,0,0,15.4,18.5,0,0,3.353923956,108.102,0,0,,,
11/4/2023 19:00,30.4801,6.8,10.6,6.26944,3.274990032,0,16.2,17.8,0,0,0,15.3,18.5,0,0,3.274990032,99.82202368,0,0,,,
11/4/2023 19:15,34.0708,7.4,11.5,6.26389,3.158345748,0,16.1,17.7,0,0,0,15.2,18.5,0,0,3.158345748,107.6073663,0,0,,,
11/4/2023 19:30,30.8883,7.1,10.9,6.41389,3.306169539,0,16,17.5,0,0,0,15.2,18.3,0,0,3.306169539,102.1219566,0,0,,,
11/4/2023 19:45,28.6808,6.8,10.5,6.275,3.391862326,0,15.9,17.4,0,0,0,15.1,18.3,0,0,3.391862326,97.281325,0,0,,,
11/4/2023 20:00,31.7095,7.5,11.3,6.26944,3.148016326,0,15.8,17.4,0,0,0,15.1,18.2,0,0,3.148016326,99.82202368,0,0,,,
11/4/2023 20:15,29.2862,7,10.9,6.36667,3.552449771,0,15.8,17.4,0,0,0,15,18.1,0,0,3.552449771,104.0377545,0,0,,,
11/4/2023 20:30,27.9102,6.8,10.5,6.35833,3.531798052,0,15.6,17.3,0,0,0,14.9,18.1,0,0,3.531798052,98.57318999,0,0,,,
11/4/2023 20:45,30.2056,7.4,11.3,6.275,3.394727302,0,15.6,17.3,0,0,0,14.9,18.1,0,0,3.394727302,102.539775,0,0,,,
11/4/2023 21:00,29.225,7.2,10.9,6.275,3.32870231,0,15.6,17.1,0,0,0,14.8,17.9,0,0,3.32870231,97.281325,0,0,,,
11/4/2023 21:15,26.1484,6.9,10.8,6.475,4.046441656,0,15.6,17.1,0,0,0,14.8,17.9,0,0,4.046441656,105.807975,0,0,,,
11/4/2023 21:30,27.3912,6.8,10.5,6.39722,3.620728616,0,15.4,17,0,0,0,14.8,17.8,0,0,3.620728616,99.17610166,0,0,,,
11/4/2023 21:45,29.9728,7.2,11.3,6.25278,3.583799566,0,15.4,17,0,0,0,14.8,17.8,0,0,3.583799566,107.4165076,0,0,,,
11/4/2023 22:00,29.4571,7.4,11.1,6.26389,3.296627525,0,15.4,17,0,0,0,14.8,17.8,0,0,3.296627525,97.10908667,0,0,,,
11/4/2023 22:15,26.788,6.9,10.6,6.54167,3.785855981,0,15.4,17,0,0,0,14.8,17.8,0,0,3.785855981,101.41551,0,0,,,
11/4/2023 22:30,30.9171,6.9,11.1,6.26389,3.565403489,0,15.4,17,0,0,0,14.8,17.8,0,0,3.565403489,110.2319362,0,0,,,
11/4/2023 22:45,27.4947,7,10.8,6.50833,3.768931113,0,15.6,17,0,0,0,14.8,17.7,0,0,3.768931113,103.6256303,0,0,,,
11/4/2023 23:00,30.0985,7.4,11.3,6.24722,3.391724572,0,15.4,17,0,0,0,14.6,17.7,0,0,3.391724572,102.085822,0,0,,,
11/4/2023 23:15,27.3093,7,10.9,6.4,3.82955257,0,15.4,16.9,0,0,0,14.6,17.6,0,0,3.82955257,104.5824,0,0,,,
11/4/2023 23:30,26.3099,6.7,10.5,6.51667,3.943702551,0,15.3,16.9,0,0,0,14.6,17.6,0,0,3.943702551,103.7584197,0,0,,,
11/4/2023 23:45,29.6879,7.4,11.3,6.26389,3.447809595,0,15.3,16.9,0,0,0,14.5,17.6,0,0,3.447809595,102.3582265,0,0,,,
12/4/2023 0:00,26.9277,6.7,10.8,6.25833,3.992611737,0,15.2,16.9,0,0,0,14.5,17.4,0,0,3.992611737,107.5118511,0,0,,,
12/4/2023 0:15,30.2322,7.4,11.3,6.26944,3.388735158,0,15.2,16.8,0,0,0,14.5,17.4,0,0,3.388735158,102.448919,0,0,,,
12/4/2023 0:30,0,11.2,11.3,0,0,0,15.2,16.6,0,0,0,14.5,17.4,0,0,0,0,0,0,3,,3
12/4/2023 0:45,0,11.9,12.1,0,0,54.9409,8.3,14.9,7.81389,3.933050133,0,14.5,17.4,0,0,3.933050133,0,216.0853141,0,,,
12/4/2023 1:00,0,12.3,12.5,0,0,28.9469,7.1,11.8,7.73611,5.262988929,0,14.5,17.4,0,0,5.262988929,0,152.3472142,0,,,
12/4/2023 1:15,0,12.4,12.7,0,0,28.5961,7.3,11.7,7.51667,4.846021944,0,14.5,17.3,0,0,4.846021944,0,138.5773281,0,,,
12/4/2023 1:30,0,12.6,12.8,0,0,25.2258,7,11.5,7.675,5.736671384,0,14.5,17.3,0,0,5.736671384,0,144.712125,0,,,
12/4/2023 1:45,0,13,13,0,0,26.803,7.1,11.6,7.61944,5.360017207,0,14.5,17.3,0,0,5.360017207,0,143.6645412,0,,,
12/4/2023 2:00,0,13,13.2,0,0,24.8951,7,11.5,7.50556,5.684545706,0,14.5,17.2,0,0,5.684545706,0,141.5173338,0,,,
12/4/2023 2:15,0,13.2,13.4,0,0,27.3391,7.5,11.6,7.48889,4.705774561,0,14.5,17.2,0,0,4.705774561,0,128.6516413,0,,,
12/4/2023 2:30,0,13.4,13.5,0,0,27.0126,7.2,11.6,7.49167,5.11303718,0,14.5,17.2,0,0,5.11303718,0,138.1164281,0,,,
12/4/2023 2:45,0,13.5,13.5,0,0,23.0339,6.9,11.4,7.82222,6.403082331,0,14.5,17,0,0,6.403082331,0,147.4879581,0,,,
12/4/2023 3:00,0,13.6,13.6,0,0,28.0187,7.5,11.5,7.48889,4.479643824,0,14.4,17,0,0,4.479643824,0,125.5137964,0,,,
12/4/2023 3:15,0,13.7,13.8,0,0,24.5333,7.1,11.5,7.55833,5.679846245,0,14.4,17,0,0,5.679846245,0,139.3453719,0,,,
12/4/2023 3:30,0,13.7,13.9,0,0,23.9406,6.9,11.3,7.78889,5.998010745,0,14.4,17,0,0,5.998010745,0,143.595976,0,,,
12/4/2023 3:45,0,13.9,13.9,0,0,26.1801,7.5,11.5,7.46667,4.780019526,0,14.3,17,0,0,4.780019526,0,125.1413892,0,,,
12/4/2023 4:00,0,14,14,0,0,22.6549,7,11.4,7.71944,6.281890268,0,14.3,16.9,0,0,6.281890268,0,142.3155958,0,,,
12/4/2023 4:15,0,14.1,14,0,0,26.1616,7.2,11.3,7.70833,5.061670581,0,14.3,16.9,0,0,5.061670581,0,132.4214011,0,,,
12/4/2023 4:30,0,14.1,14.1,0,0,25.6654,7.5,11.3,7.43889,4.614851379,0,14.1,16.9,0,0,4.614851379,0,118.4420066,0,,,
12/4/2023 4:45,0,14.1,14.1,0,0,26.6372,7.5,11.3,7.46667,4.463093709,0,14.1,16.8,0,0,4.463093709,0,118.8843197,0,,,
12/4/2023 5:00,0,14.1,14.1,0,0,26.0445,7.5,11.3,7.47222,4.56805417,0,14.1,16.8,0,0,4.56805417,0,118.9726868,0,,,
12/4/2023 5:15,0,14.3,14.2,0,0,23.201,7,11.2,7.66111,5.810965639,0,14.1,16.7,0,0,5.810965639,0,134.8202138,0,,,
12/4/2023 5:30,0,14.3,14.3,0,0,23.5729,6.9,11.2,7.50556,5.736573545,0,14.1,16.7,0,0,5.736573545,0,135.2276745,0,,,
12/4/2023 5:45,0,14.3,14.3,0,0,25.3422,7,11.1,7.45833,5.055861412,0,14.1,16.7,0,0,5.055861412,0,128.1266511,0,,,
12/4/2023 6:00,0,14.4,14.4,0,0,24.9486,7,11.2,7.49167,5.284401075,0,14.1,16.6,0,0,5.284401075,0,131.8384087,0,,,
12/4/2023 6:15,0,14.4,14.4,0,0,24.0004,6.9,11.1,7.61944,5.586861266,0,14,16.6,0,0,5.586861266,0,134.0869051,0,,,
12/4/2023 6:30,0,14.3,14.4,0,0,21.3523,6.9,11,7.80278,6.27772922,0,14,16.5,0,0,6.27772922,0,134.0439576,0,,,
12/4/2023 6:45,0,14.4,14.4,0,0,20.7981,6.9,11.1,7.75278,6.559898377,0,14,16.5,0,0,6.559898377,0,136.4334224,0,,,
12/4/2023 7:00,0,14.5,14.5,0,0,21.6351,6.9,11.2,7.76944,6.470134202,0,14,16.5,0,0,6.470134202,0,139.9820005,0,,,
12/4/2023 7:15,0,14.5,14.5,0,0,20.7647,6.8,11.1,7.77222,6.743756844,0,14,16.5,0,0,6.743756844,0,140.0320877,0,,,
12/4/2023 7:30,0,14.5,14.5,0,0,22.2809,6.9,11.1,7.78611,6.149660192,0,14,16.4,0,0,6.149660192,0,137.0199638,0,,,
12/4/2023 7:45,0,14.5,14.5,0,0,23.3359,6.9,11.3,7.80556,6.166606137,0,14,16.4,0,0,6.166606137,0,143.9033042,0,,,
12/4/2023 8:00,0,14.8,14.8,0,0,25.8396,6.9,11.5,7.80556,5.822240415,0,14,16.5,0,0,5.822240415,0,150.4443634,0,,,
12/4/2023 8:15,0,14.8,14.8,0,0,29.4861,7.3,11.7,7.475,4.673697098,0,14.1,16.5,0,0,4.673697098,0,137.8091,0,,,
12/4/2023 8:30,0,14.9,14.9,0,0,29.7334,7.3,11.8,7.45,4.724308354,0,14.1,16.5,0,0,4.724308354,0,140.46975,0,,,
12/4/2023 8:45,0,15,15.2,0,0,29.5181,7.2,11.9,7.55278,5.038837071,0,14.1,16.6,0,0,5.038837071,0,148.7368965,0,,,
12/4/2023 9:00,0,15.2,15.2,0,0,32.0677,7,11.9,7.43889,4.762669309,0,14.1,16.6,0,0,4.762669309,0,152.7278506,0,,,
12/4/2023 9:15,0,15.3,15.3,0,0,32.9906,7.5,12.1,7.41667,4.333019029,0,14.3,16.7,0,0,4.333019029,0,142.9488976,0,,,
12/4/2023 9:30,0,15.4,15.6,0,0,33.9554,6.9,11.9,7.46667,4.606829444,0,14.4,16.8,0,0,4.606829444,0,156.4267365,0,,,
12/4/2023 9:45,0,15.6,15.7,0,0,33.3534,7.5,12.1,7.41111,4.282673855,0,14.5,16.9,0,0,4.282673855,0,142.8417341,0,,,
12/4/2023 10:00,0,15.8,15.8,0,0,32.9962,7,12.2,7.70833,5.089952602,0,14.5,17,0,0,5.089952602,0,167.949094,0,,,
12/4/2023 10:15,0,16,16,0,0,36.4739,7.4,12.3,7.33333,4.127899628,0,14.6,17,0,0,4.127899628,0,150.5605982,0,,,
12/4/2023 10:30,0,16.1,16.2,0,0,37.4217,7.1,12.3,7.37222,4.292320481,0,14.8,17.2,0,0,4.292320481,0,160.6259294,0,,,
12/4/2023 10:45,0,16.3,16.4,0,0,40.1475,7.6,12.5,7.33889,3.753029469,0,14.9,17.3,0,0,3.753029469,0,150.6747506,0,,,
12/4/2023 11:00,0,16.5,16.6,0,0,38.5595,7.1,12.5,7.45833,4.376409823,0,15.1,17.4,0,0,4.376409823,0,168.7521746,0,,,
12/4/2023 11:15,0,16.7,16.9,0,0,38.8883,7.3,12.3,7.41667,3.995526585,0,15.4,17.7,0,0,3.995526585,0,155.3792365,0,,,
12/4/2023 11:30,0,17,17.1,0,0,41.6004,7.6,12.6,7.28611,3.66929175,0,15.6,17.9,0,0,3.66929175,0,152.6440045,0,,,
12/4/2023 11:45,0,17.2,17.3,0,0,37.0964,7.3,12.6,7.62778,4.566214254,0,15.8,18.1,0,0,4.566214254,0,169.3901105,0,,,
12/4/2023 12:00,0,17.4,17.4,0,0,40.84,7.6,12.6,7.35,3.770384427,0,15.9,18.2,0,0,3.770384427,0,153.9825,0,,,
12/4/2023 12:15,0,17.4,17.4,0,0,37.8126,7.2,12.6,7.66945,4.589183915,0,15.8,18.3,0,0,4.589183915,0,173.5289757,0,,,
12/4/2023 12:30,0,17.4,17.4,0,0,40.617,7.5,12.5,7.35556,3.793952828,0,15.8,18.3,0,0,3.793952828,0,154.098982,0,,,
12/4/2023 12:45,0,17.6,17.5,0,0,37.8319,7,12.3,7.37222,4.327429749,0,15.9,18.5,0,0,4.327429749,0,163.7148895,0,,,
12/4/2023 13:00,0,17.8,17.8,0,0,38.155,7.2,12.6,7.675,4.551292098,0,15.9,18.6,0,0,4.551292098,0,173.65455,0,,,
12/4/2023 13:15,0,18,17.9,0,0,42.5206,7.6,12.6,7.33889,3.615888428,0,16.2,18.7,0,0,3.615888428,0,153.7497455,0,,,
12/4/2023 13:30,0,18.1,17.9,0,0,40.6957,7.3,12.6,7.67778,4.189643143,0,16.2,18.8,0,0,4.189643143,0,170.5004605,0,,,
12/4/2023 13:45,0,18.4,18.1,0,0,43.8402,7.4,12.7,7.33889,3.717472325,0,16.3,19.1,0,0,3.717472325,0,162.9747302,0,,,
12/4/2023 14:00,0,18.3,18.1,0,0,41.0047,7.2,12.7,7.67778,4.314979505,0,16.3,19.2,0,0,4.314979505,0,176.9344401,0,,,
12/4/2023 14:15,0,18.3,18.2,0,0,44.8152,7.3,12.7,7.34722,3.709415549,0,16.3,19.2,0,0,3.709415549,0,166.2381997,0,,,
12/4/2023 14:30,0,18.4,18.2,0,0,43.2539,7.3,12.6,7.41111,3.80494059,0,16.3,19.3,0,0,3.80494059,0,164.5785198,0,,,
12/4/2023 14:45,0,18.7,18.5,0,0,42.445,7.1,12.6,7.53333,4.090130518,0,16.7,19.6,0,0,4.090130518,0,173.6055899,0,,,
12/4/2023 15:00,0,18.7,18.5,0,0,39.4002,7.4,12.7,7.31667,4.123869693,0,16.6,19.6,0,0,4.123869693,0,162.4812907,0,,,
12/4/2023 15:15,0,18.7,18.5,0,0,48.467,7,13.5,7.33056,4.119252308,0,16.6,19.6,0,0,4.119252308,0,199.6478016,0,,,
12/4/2023 15:30,0,18.6,18.5,0,0,37.094,7.2,12.2,7.33889,4.144868321,0,16.6,19.6,0,0,4.144868321,0,153.7497455,0,,,
12/4/2023 15:45,0,18.7,18.5,0,0,37.327,7.2,12.2,7.35,4.125231066,0,16.6,19.6,0,0,4.125231066,0,153.9825,0,,,
12/4/2023 16:00,0,18.8,18.5,0,0,37.4323,7.3,12.3,7.34722,4.112070565,0,16.7,19.6,0,0,4.112070565,0,153.924259,0,,,
12/4/2023 16:15,0,18.6,18.5,0,0,35.8971,7.4,12.2,7.36389,4.125752656,0,16.7,19.6,0,0,4.125752656,0,148.1025557,0,,,
12/4/2023 16:30,0,18.6,18.5,0,0,36.1041,7.5,12.3,7.36667,4.103646595,0,16.7,19.6,0,0,4.103646595,0,148.158467,0,,,
12/4/2023 16:45,0,18.7,18.5,0,0,36.1463,7.4,12.3,7.35,4.174779991,0,16.7,19.8,0,0,4.174779991,0,150.90285,0,,,
12/4/2023 17:00,0,18.7,18.5,0,0,35.4345,7.4,12.3,7.33333,4.248983285,0,16.7,19.8,0,0,4.248983285,0,150.5605982,0,,,
12/4/2023 17:15,0,18.6,18.4,0,0,35.4099,7.4,12.3,7.33056,4.250329071,0,16.7,19.8,0,0,4.250329071,0,150.5037274,0,,,
12/4/2023 17:30,0,18.5,18.4,0,0,35.2184,7.3,12.3,7.36389,4.380479962,0,16.7,19.6,0,0,4.380479962,0,154.2734955,0,,,
12/4/2023 17:45,0,18.5,18.3,0,0,34.9993,7.2,12.2,7.38889,4.4228669,0,16.6,19.6,0,0,4.4228669,0,154.7972455,0,,,
12/4/2023 18:00,0,18.4,18.2,0,0,33.9067,7.2,11.9,7.38889,4.291464836,0,16.6,19.6,0,0,4.291464836,0,145.5094108,0,,,
12/4/2023 18:15,0,18.3,18.2,0,0,33.6794,7.4,12.1,7.38056,4.31555693,0,16.5,19.6,0,0,4.31555693,0,145.3453681,0,,,
12/4/2023 18:30,0,18.2,18,0,0,32.549,7.1,11.8,7.41111,4.483916226,0,16.5,19.5,0,0,4.483916226,0,145.9469892,0,,,
12/4/2023 18:45,0,18.1,17.9,0,0,31.4102,7.2,11.8,7.41667,4.5510343,0,16.3,19.4,0,0,4.5510343,0,142.9488976,0,,,
12/4/2023 19:00,0,18,17.8,0,0,30.3176,7.1,11.6,7.42222,4.615997246,0,16.3,19.3,0,0,4.615997246,0,139.9459581,0,,,
12/4/2023 19:15,0,17.9,17.8,0,0,29.3674,7.1,11.5,7.42778,4.662944356,0,16.2,19.3,0,0,4.662944356,0,136.9385521,0,,,
12/4/2023 19:30,0,17.8,17.8,0,0,29.2037,7.2,11.5,7.36667,4.544810876,0,16.1,19.2,0,0,4.544810876,0,132.7252934,0,,,
12/4/2023 19:45,0,17.8,17.5,0,0,29.0616,7.1,11.5,7.36389,4.671479755,0,16.1,19.1,0,0,4.671479755,0,135.760676,0,,,
12/4/2023 20:00,0,17.8,17.5,0,0,28.1564,7.2,11.5,7.36389,4.712079887,0,15.9,19,0,0,4.712079887,0,132.6752061,0,,,
12/4/2023 20:15,0,17.6,17.4,0,0,28.0141,7.1,11.4,7.36389,4.736015297,0,15.9,18.9,0,0,4.736015297,0,132.6752061,0,,,
12/4/2023 20:30,0,17.5,17.4,0,0,27.9263,7,11.3,7.36389,4.75090528,0,15.9,18.8,0,0,4.75090528,0,132.6752061,0,,,
12/4/2023 20:45,0,17.5,17.3,0,0,27.4868,7.2,11.5,7.35556,4.821409714,0,15.9,18.7,0,0,4.821409714,0,132.5251245,0,,,
12/4/2023 21:00,0,17.4,17.1,0,0,27.4348,7.3,11.5,7.35556,4.718209897,0,15.8,18.7,0,0,4.718209897,0,129.4431449,0,,,
12/4/2023 21:15,0,17.4,17.1,0,0,27.3377,7.3,11.6,7.37222,4.858685542,0,15.8,18.6,0,0,4.858685542,0,132.8252877,0,,,
12/4/2023 21:30,0,17.4,17,0,0,27.2257,7.3,11.6,7.35556,4.867648013,0,15.7,18.5,0,0,4.867648013,0,132.5251245,0,,,
12/4/2023 21:45,0,17.4,17,0,0,27.1315,7.2,11.4,7.36389,4.776357231,0,15.7,18.5,0,0,4.776357231,0,129.5897362,0,,,
12/4/2023 22:00,0,17.2,17,0,0,27.2002,7.1,11.3,7.35556,4.758904158,0,15.6,18.5,0,0,4.758904158,0,129.4431449,0,,,
12/4/2023 22:15,0,17.2,16.9,0,0,27.1693,7,11.3,7.36389,4.883276571,0,15.6,18.3,0,0,4.883276571,0,132.6752061,0,,,
12/4/2023 22:30,0,17.1,16.9,0,0,26.8129,7.2,11.3,7.36667,4.719818592,0,15.6,18.2,0,0,4.719818592,0,126.5520239,0,,,
12/4/2023 22:45,0,17.1,16.8,0,0,26.8063,7.1,11.3,7.35556,4.828832956,0,15.5,18.2,0,0,4.828832956,0,129.4431449,0,,,
12/4/2023 23:00,0,17.1,16.8,0,0,26.9792,7.2,11.4,7.36389,4.803320196,0,15.5,18.1,0,0,4.803320196,0,129.5897362,0,,,
12/4/2023 23:15,0,17.1,16.8,0,0,26.8459,7.4,11.6,7.36667,4.828992832,0,15.5,18.1,0,0,4.828992832,0,129.6386587,0,,,
12/4/2023 23:30,0,17.1,16.8,0,0,28.5673,7.4,11.7,7.35556,4.639049701,0,15.5,18.1,0,0,4.639049701,0,132.5251245,0,,,
12/4/2023 23:45,0,17.1,16.8,0,0,28.5377,7.1,11.6,7.35,4.856181472,0,15.5,18.1,0,0,4.856181472,0,138.58425,0,,,
13/4/2023 0:00,0,17.2,16.8,0,0,28.4147,7.3,11.7,7.35556,4.772427798,0,15.5,18.1,0,0,4.772427798,0,135.6071042,0,,,
13/4/2023 0:15,0,17.1,16.8,0,0,28.2915,7.1,11.6,7.35556,4.902146715,0,15.5,18.1,0,0,4.902146715,0,138.6890838,0,,,
13/4/2023 0:30,0,17,16.7,0,0,0,12.8,13.4,0,0,0,15.4,17.9,0,0,0,0,0,0,3,3,3
